id,company_id,name,email,services
3406,1188,Operating Systems Inc,krupashankar@gmail.com,Staffing
3407,48554,Operating Systems Inc,krupashankar@gmail.com,Staffing
3408,48555,Operating Systems Inc,krupashankar@gmail.com,Staffing
3409,6126,Operating Systems Inc,krupashankar@gmail.com,Staffing
18996,271,OpTech,krupashankar@gmail.com,Staffing
19028,761,OpTech,krupashankar@gmail.com,Staffing
163,27927,Optech LLC,krupashankar@gmail.com,Staffing
1554,6871,Optech LLC,krupashankar@gmail.com,Staffing
610,3508,Optima Technology Partners,krupashankar@gmail.com,Staffing
5119,16392,Optima Technology Partners,krupashankar@gmail.com,Staffing
5508,16852,Optima Technology Partners,krupashankar@gmail.com,Staffing
5954,2983,Optima Technology Partners,krupashankar@gmail.com,Staffing
6031,16819,Optima Technology Partners,krupashankar@gmail.com,Staffing
6336,305,Optima Technology Partners,krupashankar@gmail.com,Staffing
4615,2661,Optimal Corporation,krupashankar@gmail.com,Staffing
4616,15792,Optimal Corporation,krupashankar@gmail.com,Staffing
4617,3735,Optimal Corporation,krupashankar@gmail.com,Staffing
4618,22979,Optimal Corporation,krupashankar@gmail.com,Staffing
4619,4736,Optimal Corporation,krupashankar@gmail.com,Staffing
4620,16804,Optimal Corporation,krupashankar@gmail.com,Staffing
4621,20894,Optimal Corporation,krupashankar@gmail.com,Staffing
4622,5644,Optimal Corporation,krupashankar@gmail.com,Staffing
4623,6709,Optimal Corporation,krupashankar@gmail.com,Staffing
4624,801,Optimal Corporation,krupashankar@gmail.com,Staffing
4625,2451,Optimal Corporation,krupashankar@gmail.com,Staffing
4626,16803,Optimal Corporation,krupashankar@gmail.com,Staffing
4627,6586,Optimal Corporation,krupashankar@gmail.com,Staffing
4628,1006,Optimal Corporation,krupashankar@gmail.com,Staffing
4629,47177,Optimal Corporation,krupashankar@gmail.com,Staffing
4630,1034,Optimal Corporation,krupashankar@gmail.com,Staffing
4631,4364,Optimal Corporation,krupashankar@gmail.com,Staffing
4632,18460,Optimal Corporation,krupashankar@gmail.com,Staffing
4633,15819,Optimal Corporation,krupashankar@gmail.com,Staffing
4634,1057,Optimal Corporation,krupashankar@gmail.com,Staffing
4635,23066,Optimal Corporation,krupashankar@gmail.com,Staffing
5181,16645,Optimal Corporation,krupashankar@gmail.com,Staffing
18651,705,Optime-Tech,krupashankar@gmail.com,Staffing
591,6670,Optimos Inc,krupashankar@gmail.com,Staffing
4576,6664,Optimum Technology Solutions Inc,krupashankar@gmail.com,Staffing
10237,3390,Optimum Technology Solutions Inc,krupashankar@gmail.com,Staffing
10238,20756,Optimum Technology Solutions Inc,krupashankar@gmail.com,Staffing
10239,18356,Optimum Technology Solutions Inc,krupashankar@gmail.com,Staffing
10240,15616,Optimum Technology Solutions Inc,krupashankar@gmail.com,Staffing
10241,6572,Optimum Technology Solutions Inc,krupashankar@gmail.com,Staffing
10242,364,Optimum Technology Solutions Inc,krupashankar@gmail.com,Staffing
10252,15645,Optimum Technology Solutions Inc,krupashankar@gmail.com,Staffing
55,21400,Oracle Corporation,krupashankar@gmail.com,Staffing
3289,19737,Oracle Corporation,krupashankar@gmail.com,Staffing
4162,6126,Oracle Corporation,krupashankar@gmail.com,Staffing
4163,6655,Oracle Corporation,krupashankar@gmail.com,Staffing
4164,16668,Oracle Corporation,krupashankar@gmail.com,Staffing
4165,23508,Oracle Corporation,krupashankar@gmail.com,Staffing
4166,5868,Oracle Corporation,krupashankar@gmail.com,Staffing
4167,29285,Oracle Corporation,krupashankar@gmail.com,Staffing
4168,6614,Oracle Corporation,krupashankar@gmail.com,Staffing
4169,6470,Oracle Corporation,krupashankar@gmail.com,Staffing
4170,16933,Oracle Corporation,krupashankar@gmail.com,Staffing
4172,16787,Oracle Corporation,krupashankar@gmail.com,Staffing
4173,20095,Oracle Corporation,krupashankar@gmail.com,Staffing
2236,15616,Orb Solutions,krupashankar@gmail.com,Staffing
2237,22720,Orb Solutions,krupashankar@gmail.com,Staffing
5196,16665,Orchid Solutions Inc,krupashankar@gmail.com,Staffing
2795,1251,Organic People Inc,krupashankar@gmail.com,Staffing
2796,18781,Organic People Inc,krupashankar@gmail.com,Staffing
2797,18860,Organic People Inc,krupashankar@gmail.com,Staffing
2798,1424,Organic People Inc,krupashankar@gmail.com,Staffing
2799,912,Organic People Inc,krupashankar@gmail.com,Staffing
2800,48242,Organic People Inc,krupashankar@gmail.com,Staffing
3102,5888,Organic People Inc,krupashankar@gmail.com,Staffing
888,11090,Orion Systems Integrators Inc,krupashankar@gmail.com,Staffing
3080,4949,Orpine Inc,krupashankar@gmail.com,Staffing
89,16916,OSI Consulting Inc,krupashankar@gmail.com,Staffing
91,5844,OSI Consulting Inc,krupashankar@gmail.com,Staffing
3094,48414,OSI Consulting Inc,krupashankar@gmail.com,Staffing
1137,6687,OSPRO Systems,krupashankar@gmail.com,Staffing
7592,5644,OTM SOFTWARE,krupashankar@gmail.com,Staffing
1555,6871,Otterbase Technical Services Inc,krupashankar@gmail.com,Staffing
1800,20907,Otterbase Technical Services Inc,krupashankar@gmail.com,Staffing
1801,18160,Otterbase Technical Services Inc,krupashankar@gmail.com,Staffing
2736,23111,Otterbase Technical Services Inc,krupashankar@gmail.com,Staffing
4768,47037,Otterbase Technical Services Inc,krupashankar@gmail.com,Staffing
9969,46864,Otterbase Technical Services Inc,krupashankar@gmail.com,Staffing
9970,218,Otterbase Technical Services Inc,krupashankar@gmail.com,Staffing
19009,13395,Ovatio Technologies,krupashankar@gmail.com,Staffing
2666,48146,Overture Partners LLC,krupashankar@gmail.com,Staffing
3904,18681,Overture Partners LLC,krupashankar@gmail.com,Staffing
4056,5341,Overture Partners LLC,krupashankar@gmail.com,Staffing
4066,860,Overture Partners LLC,krupashankar@gmail.com,Staffing
4067,16371,Overture Partners LLC,krupashankar@gmail.com,Staffing
4953,47296,Overture Partners LLC,krupashankar@gmail.com,Staffing
4954,16841,Overture Partners LLC,krupashankar@gmail.com,Staffing
4955,22954,Overture Partners LLC,krupashankar@gmail.com,Staffing
18528,80574,Oxenham Group,krupashankar@gmail.com,Staffing
311,47536,Oxford Consulting Group Inc,krupashankar@gmail.com,Staffing
6060,18672,Oxford Consulting Group Inc,krupashankar@gmail.com,Staffing
6061,29717,Oxford Consulting Group Inc,krupashankar@gmail.com,Staffing
6062,1364,Oxford Consulting Group Inc,krupashankar@gmail.com,Staffing
6063,1683,Oxford Consulting Group Inc,krupashankar@gmail.com,Staffing
6064,32468,Oxford Consulting Group Inc,krupashankar@gmail.com,Staffing
6065,3481,Oxford Consulting Group Inc,krupashankar@gmail.com,Staffing
6066,6299,Oxford Consulting Group Inc,krupashankar@gmail.com,Staffing
6067,1838,Oxford Consulting Group Inc,krupashankar@gmail.com,Staffing
6068,5956,Oxford Consulting Group Inc,krupashankar@gmail.com,Staffing
6069,2259,Oxford Consulting Group Inc,krupashankar@gmail.com,Staffing
6070,36181,Oxford Consulting Group Inc,krupashankar@gmail.com,Staffing
6071,4825,Oxford Consulting Group Inc,krupashankar@gmail.com,Staffing
6072,14702,Oxford Consulting Group Inc,krupashankar@gmail.com,Staffing
6073,40899,Oxford Consulting Group Inc,krupashankar@gmail.com,Staffing
6074,43368,Oxford Consulting Group Inc,krupashankar@gmail.com,Staffing
6075,22781,Oxford Consulting Group Inc,krupashankar@gmail.com,Staffing
6076,46817,Oxford Consulting Group Inc,krupashankar@gmail.com,Staffing
6077,5056,Oxford Consulting Group Inc,krupashankar@gmail.com,Staffing
6078,5170,Oxford Consulting Group Inc,krupashankar@gmail.com,Staffing
6079,47538,Oxford Consulting Group Inc,krupashankar@gmail.com,Staffing
6080,47539,Oxford Consulting Group Inc,krupashankar@gmail.com,Staffing
6081,21559,Oxford Consulting Group Inc,krupashankar@gmail.com,Staffing
6082,47540,Oxford Consulting Group Inc,krupashankar@gmail.com,Staffing
6612,1614,Oxford Consulting Group Inc,krupashankar@gmail.com,Staffing
6613,47534,Oxford Consulting Group Inc,krupashankar@gmail.com,Staffing
6614,47535,Oxford Consulting Group Inc,krupashankar@gmail.com,Staffing
6615,777,Oxford Consulting Group Inc,krupashankar@gmail.com,Staffing
6616,15799,Oxford Consulting Group Inc,krupashankar@gmail.com,Staffing
6617,918,Oxford Consulting Group Inc,krupashankar@gmail.com,Staffing
6618,47537,Oxford Consulting Group Inc,krupashankar@gmail.com,Staffing
9538,3631,Oxford Consulting Group Inc,krupashankar@gmail.com,Staffing
12838,26075,Oxford Consulting Group Inc,krupashankar@gmail.com,Staffing
14466,49928,Oxford Consulting Group Inc,krupashankar@gmail.com,Staffing
444,6771,Oxford Global Resources Inc,krupashankar@gmail.com,Staffing
527,7,Oxford Global Resources Inc,krupashankar@gmail.com,Staffing
576,664,Oxford Global Resources Inc,krupashankar@gmail.com,Staffing
592,6670,Oxford Global Resources Inc,krupashankar@gmail.com,Staffing
1646,687,Oxford Global Resources Inc,krupashankar@gmail.com,Staffing
1712,759,Oxford Global Resources Inc,krupashankar@gmail.com,Staffing
1761,792,Oxford Global Resources Inc,krupashankar@gmail.com,Staffing
5081,2581,Oxford Global Resources Inc,krupashankar@gmail.com,Staffing
5118,16392,Oxford Global Resources Inc,krupashankar@gmail.com,Staffing
5194,16665,Oxford Global Resources Inc,krupashankar@gmail.com,Staffing
5228,16760,Oxford Global Resources Inc,krupashankar@gmail.com,Staffing
5241,16770,Oxford Global Resources Inc,krupashankar@gmail.com,Staffing
5258,16785,Oxford Global Resources Inc,krupashankar@gmail.com,Staffing
5394,16804,Oxford Global Resources Inc,krupashankar@gmail.com,Staffing
5597,16897,Oxford Global Resources Inc,krupashankar@gmail.com,Staffing
5604,16902,Oxford Global Resources Inc,krupashankar@gmail.com,Staffing
6272,2586,Oxford Global Resources Inc,krupashankar@gmail.com,Staffing
6305,20030,Oxford Global Resources Inc,krupashankar@gmail.com,Staffing
7238,4934,Oxford Global Resources Inc,krupashankar@gmail.com,Staffing
7326,516,Oxford Global Resources Inc,krupashankar@gmail.com,Staffing
7425,5290,Oxford Global Resources Inc,krupashankar@gmail.com,Staffing
7448,5341,Oxford Global Resources Inc,krupashankar@gmail.com,Staffing
7457,5423,Oxford Global Resources Inc,krupashankar@gmail.com,Staffing
7577,5545,Oxford Global Resources Inc,krupashankar@gmail.com,Staffing
7583,5629,Oxford Global Resources Inc,krupashankar@gmail.com,Staffing
7643,6,Oxford Global Resources Inc,krupashankar@gmail.com,Staffing
7847,6218,Oxford Global Resources Inc,krupashankar@gmail.com,Staffing
7970,6364,Oxford Global Resources Inc,krupashankar@gmail.com,Staffing
7987,6384,Oxford Global Resources Inc,krupashankar@gmail.com,Staffing
8060,8248,Oxford Global Resources Inc,krupashankar@gmail.com,Staffing
8099,912,Oxford Global Resources Inc,krupashankar@gmail.com,Staffing
8170,9622,Oxford Global Resources Inc,krupashankar@gmail.com,Staffing
8272,6485,Oxford Global Resources Inc,krupashankar@gmail.com,Staffing
8299,645,Oxford Global Resources Inc,krupashankar@gmail.com,Staffing
8495,10982,Oxford Global Resources Inc,krupashankar@gmail.com,Staffing
8561,1155,Oxford Global Resources Inc,krupashankar@gmail.com,Staffing
8599,1158,Oxford Global Resources Inc,krupashankar@gmail.com,Staffing
8676,11333,Oxford Global Resources Inc,krupashankar@gmail.com,Staffing
8679,11334,Oxford Global Resources Inc,krupashankar@gmail.com,Staffing
8680,11335,Oxford Global Resources Inc,krupashankar@gmail.com,Staffing
8682,11338,Oxford Global Resources Inc,krupashankar@gmail.com,Staffing
8685,11340,Oxford Global Resources Inc,krupashankar@gmail.com,Staffing
8686,11341,Oxford Global Resources Inc,krupashankar@gmail.com,Staffing
8690,11342,Oxford Global Resources Inc,krupashankar@gmail.com,Staffing
9083,11595,Oxford Global Resources Inc,krupashankar@gmail.com,Staffing
9186,1265,Oxford Global Resources Inc,krupashankar@gmail.com,Staffing
9249,12411,Oxford Global Resources Inc,krupashankar@gmail.com,Staffing
9539,3473,Oxford Global Resources Inc,krupashankar@gmail.com,Staffing
9548,4639,Oxford Global Resources Inc,krupashankar@gmail.com,Staffing
10598,14684,Oxford Global Resources Inc,krupashankar@gmail.com,Staffing
10914,1768,Oxford Global Resources Inc,krupashankar@gmail.com,Staffing
10919,1772,Oxford Global Resources Inc,krupashankar@gmail.com,Staffing
11029,15741,Oxford Global Resources Inc,krupashankar@gmail.com,Staffing
19450,80298,Oxford Solutions,krupashankar@gmail.com,Staffing
4524,5506,P K W Associates Inc,krupashankar@gmail.com,Staffing
4525,3300,P K W Associates Inc,krupashankar@gmail.com,Staffing
4526,44758,P K W Associates Inc,krupashankar@gmail.com,Staffing
1055,6812,PACE Computer Solutions Inc,krupashankar@gmail.com,Staffing
12660,31279,Pace Staffing,krupashankar@gmail.com,Staffing
281,3567,Pacific Crossing LLC,krupashankar@gmail.com,Staffing
7276,5028,Pacific Crossing LLC,krupashankar@gmail.com,Staffing
7657,5840,Pacific Crossing LLC,krupashankar@gmail.com,Staffing
7703,5936,Pacific Crossing LLC,krupashankar@gmail.com,Staffing
7938,6323,Pacific Crossing LLC,krupashankar@gmail.com,Staffing
9052,11542,Pacific Crossing LLC,krupashankar@gmail.com,Staffing
19,2693,Pacific Technical Staffing,krupashankar@gmail.com,Staffing
12874,17124,Pacific Technical Staffing,krupashankar@gmail.com,Staffing
13622,49177,Pacific Technical Staffing,krupashankar@gmail.com,Staffing
14921,50049,Pactera,krupashankar@gmail.com,Staffing
6441,47353,Paige technologies LLC,krupashankar@gmail.com,Staffing
6442,2440,Paige technologies LLC,krupashankar@gmail.com,Staffing
6443,6781,Paige technologies LLC,krupashankar@gmail.com,Staffing
6444,16214,Paige technologies LLC,krupashankar@gmail.com,Staffing
6445,47354,Paige technologies LLC,krupashankar@gmail.com,Staffing
6446,6662,Paige technologies LLC,krupashankar@gmail.com,Staffing
17394,80886,Paige technologies LLC,krupashankar@gmail.com,Staffing
6828,3990,Paladin Consulting Inc,krupashankar@gmail.com,Staffing
6829,6485,Paladin Consulting Inc,krupashankar@gmail.com,Staffing
6830,47501,Paladin Consulting Inc,krupashankar@gmail.com,Staffing
6831,2999,Paladin Consulting Inc,krupashankar@gmail.com,Staffing
6832,1367,Paladin Consulting Inc,krupashankar@gmail.com,Staffing
6833,11643,Paladin Consulting Inc,krupashankar@gmail.com,Staffing
6834,2973,Paladin Consulting Inc,krupashankar@gmail.com,Staffing
6835,6042,Paladin Consulting Inc,krupashankar@gmail.com,Staffing
6836,47502,Paladin Consulting Inc,krupashankar@gmail.com,Staffing
6837,16680,Paladin Consulting Inc,krupashankar@gmail.com,Staffing
6838,838,Paladin Consulting Inc,krupashankar@gmail.com,Staffing
13454,6489,Paladin Consulting Inc,krupashankar@gmail.com,Staffing
13455,49480,Paladin Consulting Inc,krupashankar@gmail.com,Staffing
17634,47100,Paladin Consulting Inc,krupashankar@gmail.com,Staffing
17636,81053,Paladin Consulting Inc,krupashankar@gmail.com,Staffing
18599,2451,Paladin Consulting Inc,krupashankar@gmail.com,Staffing
12679,5632,Palladium Technology Corporation,krupashankar@gmail.com,Staffing
19176,51422,Palmar Group,krupashankar@gmail.com,Staffing
19360,74899,Palmar Group,krupashankar@gmail.com,Staffing
6537,29,Palnar Group,krupashankar@gmail.com,Staffing
6538,45,Palnar Group,krupashankar@gmail.com,Staffing
6539,207,Palnar Group,krupashankar@gmail.com,Staffing
6540,364,Palnar Group,krupashankar@gmail.com,Staffing
6541,19391,Palnar Group,krupashankar@gmail.com,Staffing
6542,15556,Palnar Group,krupashankar@gmail.com,Staffing
6543,16568,Palnar Group,krupashankar@gmail.com,Staffing
6544,6601,Palnar Group,krupashankar@gmail.com,Staffing
6545,6891,Palnar Group,krupashankar@gmail.com,Staffing
6546,6840,Palnar Group,krupashankar@gmail.com,Staffing
6547,3381,Palnar Group,krupashankar@gmail.com,Staffing
15913,51920,Palnar Group,krupashankar@gmail.com,Staffing
16317,80237,Pamten Inc,krupashankar@gmail.com,Staffing
18576,81757,Pandata Group,krupashankar@gmail.com,Staffing
379,6739,Panex Consulting,krupashankar@gmail.com,Staffing
5830,19886,Panex Consulting,krupashankar@gmail.com,Staffing
5869,281,Panex Consulting,krupashankar@gmail.com,Staffing
8222,113,Panex Consulting,krupashankar@gmail.com,Staffing
8564,1157,Panex Consulting,krupashankar@gmail.com,Staffing
9193,1265,Panex Consulting,krupashankar@gmail.com,Staffing
11443,2531,Panex Consulting,krupashankar@gmail.com,Staffing
13810,10959,Pangaia Partners LLC,krupashankar@gmail.com,Staffing
13811,162,Pangaia Partners LLC,krupashankar@gmail.com,Staffing
13812,1606,Pangaia Partners LLC,krupashankar@gmail.com,Staffing
13813,16875,Pangaia Partners LLC,krupashankar@gmail.com,Staffing
13814,18346,Pangaia Partners LLC,krupashankar@gmail.com,Staffing
13815,2983,Pangaia Partners LLC,krupashankar@gmail.com,Staffing
13816,3044,Pangaia Partners LLC,krupashankar@gmail.com,Staffing
13817,20257,Pangaia Partners LLC,krupashankar@gmail.com,Staffing
13818,22602,Pangaia Partners LLC,krupashankar@gmail.com,Staffing
13819,3976,Pangaia Partners LLC,krupashankar@gmail.com,Staffing
13820,5106,Pangaia Partners LLC,krupashankar@gmail.com,Staffing
13821,31856,Pangaia Partners LLC,krupashankar@gmail.com,Staffing
13822,5665,Pangaia Partners LLC,krupashankar@gmail.com,Staffing
13823,5680,Pangaia Partners LLC,krupashankar@gmail.com,Staffing
13825,38108,Pangaia Partners LLC,krupashankar@gmail.com,Staffing
13826,6218,Pangaia Partners LLC,krupashankar@gmail.com,Staffing
13827,49667,Pangaia Partners LLC,krupashankar@gmail.com,Staffing
913,6816,Pantar Solutions Inc,krupashankar@gmail.com,Staffing
914,4677,Pantar Solutions Inc,krupashankar@gmail.com,Staffing
17310,16804,Pantheon Inc,krupashankar@gmail.com,Staffing
19496,1554,Panther IT,krupashankar@gmail.com,Staffing
326,6702,Paradigm Infotech Inc,krupashankar@gmail.com,Staffing
875,7736,Paradigm Infotech Inc,krupashankar@gmail.com,Staffing
1502,6820,Paradigm Infotech Inc,krupashankar@gmail.com,Staffing
2500,10069,Paradigm Infotech Inc,krupashankar@gmail.com,Staffing
5398,16805,Paradigm Infotech Inc,krupashankar@gmail.com,Staffing
2443,681,Paradigm Solutions Inc,krupashankar@gmail.com,Staffing
2444,19047,Paradigm Solutions Inc,krupashankar@gmail.com,Staffing
2445,11531,Paradigm Solutions Inc,krupashankar@gmail.com,Staffing
2446,48094,Paradigm Solutions Inc,krupashankar@gmail.com,Staffing
2447,48095,Paradigm Solutions Inc,krupashankar@gmail.com,Staffing
2557,2669,Paradigm Solutions Inc,krupashankar@gmail.com,Staffing
2709,752,Paradigm Solutions Inc,krupashankar@gmail.com,Staffing
2230,5837,Paragon Computer Professionals Inc,krupashankar@gmail.com,Staffing
2231,115,Paragon Computer Professionals Inc,krupashankar@gmail.com,Staffing
8213,10476,Paragon Computer Professionals Inc,krupashankar@gmail.com,Staffing
12439,4583,Paragon Computer Professionals Inc,krupashankar@gmail.com,Staffing
13808,2260,Paragon Computer Professionals Inc,krupashankar@gmail.com,Staffing
7426,5290,Paragon Consulting Group,krupashankar@gmail.com,Staffing
2240,6364,Paragon IT Professionals,krupashankar@gmail.com,Staffing
2241,46734,Paragon IT Professionals,krupashankar@gmail.com,Staffing
6978,47717,Paragon IT Professionals,krupashankar@gmail.com,Staffing
10664,47715,Paragon IT Professionals,krupashankar@gmail.com,Staffing
10665,16636,Paragon IT Professionals,krupashankar@gmail.com,Staffing
10666,6634,Paragon IT Professionals,krupashankar@gmail.com,Staffing
10667,47716,Paragon IT Professionals,krupashankar@gmail.com,Staffing
10668,11516,Paragon IT Professionals,krupashankar@gmail.com,Staffing
10669,47718,Paragon IT Professionals,krupashankar@gmail.com,Staffing
13490,46769,Paragon IT Professionals,krupashankar@gmail.com,Staffing
13491,47888,Paragon IT Professionals,krupashankar@gmail.com,Staffing
13492,49502,Paragon IT Professionals,krupashankar@gmail.com,Staffing
13203,22427,Parata Systems LLC,krupashankar@gmail.com,Staffing
7582,556,Park Computer Systems Inc,krupashankar@gmail.com,Staffing
2473,19590,Parker Staffing Services,krupashankar@gmail.com,Staffing
2474,17822,Parker Staffing Services,krupashankar@gmail.com,Staffing
2475,19425,Parker Staffing Services,krupashankar@gmail.com,Staffing
2712,17782,Parker Staffing Services,krupashankar@gmail.com,Staffing
3310,17034,Parker Staffing Services,krupashankar@gmail.com,Staffing
3771,17068,Parker Staffing Services,krupashankar@gmail.com,Staffing
13673,6906,Paros Business Partners Inc,krupashankar@gmail.com,Staffing
14403,32724,Partner Technology,krupashankar@gmail.com,Staffing
1339,21920,Partners Consulting Services Inc,krupashankar@gmail.com,Staffing
13824,38108,Patriot Consulting,krupashankar@gmail.com,Staffing
1376,6664,P-Calyxsis Technology Solutions LLC,krupashankar@gmail.com,Staffing
1380,1142,P-Calyxsis Technology Solutions LLC,krupashankar@gmail.com,Staffing
1404,6563,P-Calyxsis Technology Solutions LLC,krupashankar@gmail.com,Staffing
9017,4652,PCHS Staffing Solutions,krupashankar@gmail.com,Staffing
3296,48531,PDDN Inc,krupashankar@gmail.com,Staffing
16593,5527,PDDN Inc,krupashankar@gmail.com,Staffing
1740,778,PDS Technical Services,krupashankar@gmail.com,Staffing
2335,6917,PDS Technical Services,krupashankar@gmail.com,Staffing
2336,16760,PDS Technical Services,krupashankar@gmail.com,Staffing
2337,30551,PDS Technical Services,krupashankar@gmail.com,Staffing
2338,6218,PDS Technical Services,krupashankar@gmail.com,Staffing
2339,5339,PDS Technical Services,krupashankar@gmail.com,Staffing
2340,3990,PDS Technical Services,krupashankar@gmail.com,Staffing
15847,3134,PDS Technical Services,krupashankar@gmail.com,Staffing
2276,19275,Pegasus Knowledge Solutions Inc,krupashankar@gmail.com,Staffing
18248,33606,PeopleCaddie,krupashankar@gmail.com,Staffing
10450,47001,Peopleclick Inc,krupashankar@gmail.com,Staffing
10451,344,Peopleclick Inc,krupashankar@gmail.com,Staffing
10452,1149,Peopleclick Inc,krupashankar@gmail.com,Staffing
10453,2507,Peopleclick Inc,krupashankar@gmail.com,Staffing
10454,2669,Peopleclick Inc,krupashankar@gmail.com,Staffing
10455,44772,Peopleclick Inc,krupashankar@gmail.com,Staffing
10456,8912,Peopleclick Inc,krupashankar@gmail.com,Staffing
10457,22830,Peopleclick Inc,krupashankar@gmail.com,Staffing
10458,4766,Peopleclick Inc,krupashankar@gmail.com,Staffing
2822,6782,PeopleLogics,krupashankar@gmail.com,Staffing
2394,18681,PeopleServe Inc,krupashankar@gmail.com,Staffing
19558,17513,Peraton,krupashankar@gmail.com,Staffing
19526,16820,Perennial Resources International LLC,krupashankar@gmail.com,Staffing
14431,762,Perez Software Service Inc,krupashankar@gmail.com,Staffing
539,6658,Perficient Inc,krupashankar@gmail.com,Staffing
1683,74,Perficient Inc,krupashankar@gmail.com,Staffing
1702,759,Perficient Inc,krupashankar@gmail.com,Staffing
1766,8122,Perficient Inc,krupashankar@gmail.com,Staffing
2999,16901,Perficient Inc,krupashankar@gmail.com,Staffing
3000,3990,Perficient Inc,krupashankar@gmail.com,Staffing
3001,1424,Perficient Inc,krupashankar@gmail.com,Staffing
3779,4326,Perficient Inc,krupashankar@gmail.com,Staffing
3802,198,Perficient Inc,krupashankar@gmail.com,Staffing
5222,16749,Perficient Inc,krupashankar@gmail.com,Staffing
5254,16785,Perficient Inc,krupashankar@gmail.com,Staffing
5376,16797,Perficient Inc,krupashankar@gmail.com,Staffing
5660,16931,Perficient Inc,krupashankar@gmail.com,Staffing
5675,16933,Perficient Inc,krupashankar@gmail.com,Staffing
5771,2669,Perficient Inc,krupashankar@gmail.com,Staffing
5877,283,Perficient Inc,krupashankar@gmail.com,Staffing
5968,2983,Perficient Inc,krupashankar@gmail.com,Staffing
5991,1584,Perficient Inc,krupashankar@gmail.com,Staffing
6356,305,Perficient Inc,krupashankar@gmail.com,Staffing
6399,20894,Perficient Inc,krupashankar@gmail.com,Staffing
6401,3195,Perficient Inc,krupashankar@gmail.com,Staffing
7310,5228,Perficient Inc,krupashankar@gmail.com,Staffing
7756,6050,Perficient Inc,krupashankar@gmail.com,Staffing
8031,634,Perficient Inc,krupashankar@gmail.com,Staffing
8065,841,Perficient Inc,krupashankar@gmail.com,Staffing
8087,47667,Perficient Inc,krupashankar@gmail.com,Staffing
8182,1006,Perficient Inc,krupashankar@gmail.com,Staffing
8227,1113,Perficient Inc,krupashankar@gmail.com,Staffing
8752,11390,Perficient Inc,krupashankar@gmail.com,Staffing
8768,11420,Perficient Inc,krupashankar@gmail.com,Staffing
8772,23059,Perficient Inc,krupashankar@gmail.com,Staffing
8773,11429,Perficient Inc,krupashankar@gmail.com,Staffing
9162,128,Perficient Inc,krupashankar@gmail.com,Staffing
9358,1510,Perficient Inc,krupashankar@gmail.com,Staffing
9449,18592,Perficient Inc,krupashankar@gmail.com,Staffing
3332,48520,Performance Management Associates Inc,krupashankar@gmail.com,Staffing
3559,3813,Performance Management Associates Inc,krupashankar@gmail.com,Staffing
3820,2983,Performance Management Associates Inc,krupashankar@gmail.com,Staffing
9040,17653,Perot Systems Government Services (Formerly TPMC),krupashankar@gmail.com,Staffing
16630,80420,Persistent Systems,krupashankar@gmail.com,Staffing
19302,2174,Persistent Systems,krupashankar@gmail.com,Staffing
14948,75182,Persistent Systems,krupashankar@gmail.com,Staffing
15038,2214,Persistent Systems,krupashankar@gmail.com,Staffing
15039,67963,Persistent Systems,krupashankar@gmail.com,Staffing
15040,16793,Persistent Systems,krupashankar@gmail.com,Staffing
15176,74366,Persistent Systems,krupashankar@gmail.com,Staffing
15294,51440,Persistent Systems,krupashankar@gmail.com,Staffing
15641,80008,Persistent Systems,krupashankar@gmail.com,Staffing
15866,2900,Persistent Systems,krupashankar@gmail.com,Staffing
15871,46893,Persistent Systems,krupashankar@gmail.com,Staffing
16086,5680,Persistent Systems,krupashankar@gmail.com,Staffing
16087,19221,Persistent Systems,krupashankar@gmail.com,Staffing
16088,48935,Persistent Systems,krupashankar@gmail.com,Staffing
16089,12856,Persistent Systems,krupashankar@gmail.com,Staffing
16090,6310,Persistent Systems,krupashankar@gmail.com,Staffing
16099,47628,Persistent Systems,krupashankar@gmail.com,Staffing
16300,6364,Persistent Systems,krupashankar@gmail.com,Staffing
16397,51853,Persistent Systems,krupashankar@gmail.com,Staffing
16398,80281,Persistent Systems,krupashankar@gmail.com,Staffing
16406,11501,Persistent Systems,krupashankar@gmail.com,Staffing
16409,1325,Persistent Systems,krupashankar@gmail.com,Staffing
16411,80285,Persistent Systems,krupashankar@gmail.com,Staffing
16504,80334,Persistent Systems,krupashankar@gmail.com,Staffing
16561,80362,Persistent Systems,krupashankar@gmail.com,Staffing
16567,50250,Persistent Systems,krupashankar@gmail.com,Staffing
16594,51657,Persistent Systems,krupashankar@gmail.com,Staffing
16830,80548,Persistent Systems,krupashankar@gmail.com,Staffing
16881,80577,Persistent Systems,krupashankar@gmail.com,Staffing
16887,80579,Persistent Systems,krupashankar@gmail.com,Staffing
16992,4248,Persistent Systems,krupashankar@gmail.com,Staffing
16993,53968,Persistent Systems,krupashankar@gmail.com,Staffing
17000,74055,Persistent Systems,krupashankar@gmail.com,Staffing
17040,80666,Persistent Systems,krupashankar@gmail.com,Staffing
17045,275,Persistent Systems,krupashankar@gmail.com,Staffing
17097,80689,Persistent Systems,krupashankar@gmail.com,Staffing
17132,80699,Persistent Systems,krupashankar@gmail.com,Staffing
17441,16457,Persistent Systems,krupashankar@gmail.com,Staffing
17702,1562,Persistent Systems,krupashankar@gmail.com,Staffing
17860,6101,Persistent Systems,krupashankar@gmail.com,Staffing
17967,3683,Persistent Systems,krupashankar@gmail.com,Staffing
18176,81282,Persistent Systems,krupashankar@gmail.com,Staffing
